path,label,fold
data/processed/64x64/cat/cat_00469.jpg,cat,0
data/processed/64x64/cat/cat_00471.jpg,cat,0
data/processed/64x64/cat/cat_00476.jpg,cat,0
data/processed/64x64/cat/cat_00478.jpg,cat,0
data/processed/64x64/cat/cat_00479.jpg,cat,0
data/processed/64x64/cat/cat_00505.jpg,cat,0
data/processed/64x64/cat/cat_00507.jpg,cat,0
data/processed/64x64/cat/cat_00516.jpg,cat,0
data/processed/64x64/cat/cat_00523.jpg,cat,0
data/processed/64x64/cat/cat_00531.jpg,cat,0
data/processed/64x64/cat/cat_00536.jpg,cat,0
data/processed/64x64/cat/cat_00552.jpg,cat,0
data/processed/64x64/cat/cat_00557.jpg,cat,0
data/processed/64x64/cat/cat_00559.jpg,cat,0
data/processed/64x64/cat/cat_00565.jpg,cat,0
data/processed/64x64/cat/cat_00566.jpg,cat,0
data/processed/64x64/cat/cat_00570.jpg,cat,0
data/processed/64x64/cat/cat_00571.jpg,cat,0
data/processed/64x64/cat/cat_00573.jpg,cat,0
data/processed/64x64/cat/cat_00577.jpg,cat,0
data/processed/64x64/cat/cat_00587.jpg,cat,0
data/processed/64x64/cat/cat_00593.jpg,cat,0
data/processed/64x64/cat/cat_00602.jpg,cat,0
data/processed/64x64/cat/cat_00605.jpg,cat,0
data/processed/64x64/cat/cat_00607.jpg,cat,0
data/processed/64x64/cat/cat_00609.jpg,cat,0
data/processed/64x64/cat/cat_00613.jpg,cat,0
data/processed/64x64/cat/cat_00622.jpg,cat,0
data/processed/64x64/cat/cat_00628.jpg,cat,0
data/processed/64x64/cat/cat_00634.jpg,cat,0
data/processed/64x64/cat/cat_00637.jpg,cat,0
data/processed/64x64/cat/cat_00649.jpg,cat,0
data/processed/64x64/cat/cat_00658.jpg,cat,0
data/processed/64x64/cat/cat_00659.jpg,cat,0
data/processed/64x64/cat/cat_00666.jpg,cat,0
data/processed/64x64/cat/cat_00670.jpg,cat,0
data/processed/64x64/cat/cat_00674.jpg,cat,0
data/processed/64x64/cat/cat_00685.jpg,cat,0
data/processed/64x64/cat/cat_00693.jpg,cat,0
data/processed/64x64/cat/cat_00697.jpg,cat,0
data/processed/64x64/cat/cat_00705.jpg,cat,0
data/processed/64x64/cat/cat_00707.jpg,cat,0
data/processed/64x64/cat/cat_00708.jpg,cat,0
data/processed/64x64/cat/cat_00723.jpg,cat,0
data/processed/64x64/cat/cat_00726.jpg,cat,0
data/processed/64x64/cat/cat_00727.jpg,cat,0
data/processed/64x64/cat/cat_00732.jpg,cat,0
data/processed/64x64/cat/cat_00736.jpg,cat,0
data/processed/64x64/cat/cat_00740.jpg,cat,0
data/processed/64x64/cat/cat_00742.jpg,cat,0
data/processed/64x64/cat/cat_00749.jpg,cat,0
data/processed/64x64/cat/cat_00766.jpg,cat,0
data/processed/64x64/cat/cat_00770.jpg,cat,0
data/processed/64x64/cat/cat_00773.jpg,cat,0
data/processed/64x64/cat/cat_00796.jpg,cat,0
data/processed/64x64/cat/cat_00801.jpg,cat,0
data/processed/64x64/cat/cat_00813.jpg,cat,0
data/processed/64x64/cat/cat_00820.jpg,cat,0
data/processed/64x64/cat/cat_00823.jpg,cat,0
data/processed/64x64/cat/cat_00824.jpg,cat,0
data/processed/64x64/cat/cat_00827.jpg,cat,0
data/processed/64x64/cat/cat_00829.jpg,cat,0
data/processed/64x64/cat/cat_00830.jpg,cat,0
data/processed/64x64/cat/cat_00832.jpg,cat,0
data/processed/64x64/cat/cat_00834.jpg,cat,0
data/processed/64x64/cat/cat_00835.jpg,cat,0
data/processed/64x64/cat/cat_00845.jpg,cat,0
data/processed/64x64/cat/cat_00848.jpg,cat,0
data/processed/64x64/cat/cat_00853.jpg,cat,0
data/processed/64x64/cat/cat_00854.jpg,cat,0
data/processed/64x64/cat/cat_00855.jpg,cat,0
data/processed/64x64/cat/cat_00857.jpg,cat,0
data/processed/64x64/cat/cat_00860.jpg,cat,0
data/processed/64x64/cat/cat_00861.jpg,cat,0
data/processed/64x64/cat/cat_00876.jpg,cat,0
data/processed/64x64/cat/cat_00879.jpg,cat,0
data/processed/64x64/cat/cat_00882.jpg,cat,0
data/processed/64x64/cat/cat_00883.jpg,cat,0
data/processed/64x64/cat/cat_00887.jpg,cat,0
data/processed/64x64/cat/cat_00889.jpg,cat,0
data/processed/64x64/cat/cat_00895.jpg,cat,0
data/processed/64x64/cat/cat_00901.jpg,cat,0
data/processed/64x64/cat/cat_00904.jpg,cat,0
data/processed/64x64/cat/cat_00910.jpg,cat,0
data/processed/64x64/cat/cat_00914.jpg,cat,0
data/processed/64x64/cat/cat_00915.jpg,cat,0
data/processed/64x64/cat/cat_00924.jpg,cat,0
data/processed/64x64/cat/cat_00926.jpg,cat,0
data/processed/64x64/cat/cat_00928.jpg,cat,0
data/processed/64x64/cat/cat_00929.jpg,cat,0
data/processed/64x64/cat/cat_00934.jpg,cat,0
data/processed/64x64/cat/cat_00935.jpg,cat,0
data/processed/64x64/cat/cat_00940.jpg,cat,0
data/processed/64x64/cat/cat_00946.jpg,cat,0
data/processed/64x64/cat/cat_00947.jpg,cat,0
data/processed/64x64/cat/cat_00950.jpg,cat,0
data/processed/64x64/cat/cat_00954.jpg,cat,0
data/processed/64x64/cat/cat_00955.jpg,cat,0
data/processed/64x64/cat/cat_00957.jpg,cat,0
data/processed/64x64/cat/cat_00964.jpg,cat,0
data/processed/64x64/cat/cat_00970.jpg,cat,0
data/processed/64x64/cat/cat_00972.jpg,cat,0
data/processed/64x64/cat/cat_00977.jpg,cat,0
data/processed/64x64/cat/cat_00979.jpg,cat,0
data/processed/64x64/cat/cat_00983.jpg,cat,0
data/processed/64x64/cat/cat_00990.jpg,cat,0
data/processed/64x64/cat/cat_00991.jpg,cat,0
data/processed/64x64/cat/cat_00994.jpg,cat,0
data/processed/64x64/cat/cat_00995.jpg,cat,0
data/processed/64x64/cat/cat_01000.jpg,cat,0
data/processed/64x64/cat/cat_01006.jpg,cat,0
data/processed/64x64/cat/cat_01009.jpg,cat,0
data/processed/64x64/cat/cat_01013.jpg,cat,0
data/processed/64x64/cat/cat_01032.jpg,cat,0
data/processed/64x64/cat/cat_01040.jpg,cat,0
data/processed/64x64/cat/cat_01050.jpg,cat,0
data/processed/64x64/cat/cat_01059.jpg,cat,0
data/processed/64x64/cat/cat_01066.jpg,cat,0
data/processed/64x64/cat/cat_01072.jpg,cat,0
data/processed/64x64/cat/cat_01077.jpg,cat,0
data/processed/64x64/cat/cat_01079.jpg,cat,0
data/processed/64x64/cat/cat_01084.jpg,cat,0
data/processed/64x64/cat/cat_01085.jpg,cat,0
data/processed/64x64/cat/cat_01087.jpg,cat,0
data/processed/64x64/cat/cat_01091.jpg,cat,0
data/processed/64x64/cat/cat_01093.jpg,cat,0
data/processed/64x64/cat/cat_01130.jpg,cat,0
data/processed/64x64/cat/cat_01131.jpg,cat,0
data/processed/64x64/cat/cat_01157.jpg,cat,0
data/processed/64x64/cat/cat_01161.jpg,cat,0
data/processed/64x64/cat/cat_01182.jpg,cat,0
data/processed/64x64/cat/cat_01196.jpg,cat,0
data/processed/64x64/cat/cat_01206.jpg,cat,0
data/processed/64x64/cat/cat_01213.jpg,cat,0
data/processed/64x64/cat/cat_01220.jpg,cat,0
data/processed/64x64/cat/cat_01227.jpg,cat,0
data/processed/64x64/cat/cat_01236.jpg,cat,0
data/processed/64x64/cat/cat_01256.jpg,cat,0
data/processed/64x64/cat/cat_01262.jpg,cat,0
data/processed/64x64/cat/cat_01264.jpg,cat,0
data/processed/64x64/cat/cat_01278.jpg,cat,0
data/processed/64x64/cat/cat_01279.jpg,cat,0
data/processed/64x64/cat/cat_01285.jpg,cat,0
data/processed/64x64/cat/cat_01288.jpg,cat,0
data/processed/64x64/cat/cat_01292.jpg,cat,0
data/processed/64x64/cat/cat_01302.jpg,cat,0
data/processed/64x64/cat/cat_01319.jpg,cat,0
data/processed/64x64/cat/cat_01324.jpg,cat,0
data/processed/64x64/cat/cat_01335.jpg,cat,0
data/processed/64x64/cat/cat_01346.jpg,cat,0
data/processed/64x64/cat/cat_01349.jpg,cat,0
data/processed/64x64/cat/cat_01357.jpg,cat,0
data/processed/64x64/cat/cat_01358.jpg,cat,0
data/processed/64x64/cat/cat_01364.jpg,cat,0
data/processed/64x64/cat/cat_01373.jpg,cat,0
data/processed/64x64/cat/cat_01380.jpg,cat,0
data/processed/64x64/cat/cat_01386.jpg,cat,0
data/processed/64x64/cat/cat_01388.jpg,cat,0
data/processed/64x64/cat/cat_01389.jpg,cat,0
data/processed/64x64/cat/cat_01392.jpg,cat,0
data/processed/64x64/cat/cat_01397.jpg,cat,0
data/processed/64x64/cat/cat_01398.jpg,cat,0
data/processed/64x64/cat/cat_01406.jpg,cat,0
data/processed/64x64/cat/cat_01408.jpg,cat,0
data/processed/64x64/cat/cat_01425.jpg,cat,0
data/processed/64x64/cat/cat_01431.jpg,cat,0
data/processed/64x64/cat/cat_01437.jpg,cat,0
data/processed/64x64/cat/cat_01441.jpg,cat,0
data/processed/64x64/cat/cat_01444.jpg,cat,0
data/processed/64x64/cat/cat_01445.jpg,cat,0
data/processed/64x64/cat/cat_01448.jpg,cat,0
data/processed/64x64/cat/cat_01452.jpg,cat,0
data/processed/64x64/cat/cat_01453.jpg,cat,0
data/processed/64x64/cat/cat_01462.jpg,cat,0
data/processed/64x64/cat/cat_01471.jpg,cat,0
data/processed/64x64/cat/cat_01475.jpg,cat,0
data/processed/64x64/cat/cat_01497.jpg,cat,0
data/processed/64x64/cat/cat_01502.jpg,cat,0
data/processed/64x64/cat/cat_01508.jpg,cat,0
data/processed/64x64/cat/cat_01510.jpg,cat,0
data/processed/64x64/cat/cat_01511.jpg,cat,0
data/processed/64x64/cat/cat_01512.jpg,cat,0
data/processed/64x64/cat/cat_01516.jpg,cat,0
data/processed/64x64/cat/cat_01518.jpg,cat,0
data/processed/64x64/cat/cat_01520.jpg,cat,0
data/processed/64x64/cat/cat_01533.jpg,cat,0
data/processed/64x64/cat/cat_01549.jpg,cat,0
data/processed/64x64/cat/cat_01556.jpg,cat,0
data/processed/64x64/cat/cat_01557.jpg,cat,0
data/processed/64x64/cat/cat_01564.jpg,cat,0
data/processed/64x64/cat/cat_01570.jpg,cat,0
data/processed/64x64/cat/cat_01572.jpg,cat,0
data/processed/64x64/cat/cat_01583.jpg,cat,0
data/processed/64x64/cat/cat_01585.jpg,cat,0
data/processed/64x64/cat/cat_01594.jpg,cat,0
data/processed/64x64/cat/cat_01607.jpg,cat,0
data/processed/64x64/cat/cat_01616.jpg,cat,0
data/processed/64x64/cat/cat_01618.jpg,cat,0
data/processed/64x64/cat/cat_01621.jpg,cat,0
data/processed/64x64/cat/cat_01624.jpg,cat,0
data/processed/64x64/cat/cat_01630.jpg,cat,0
data/processed/64x64/cat/cat_01636.jpg,cat,0
data/processed/64x64/cat/cat_01637.jpg,cat,0
data/processed/64x64/cat/cat_01638.jpg,cat,0
data/processed/64x64/cat/cat_01642.jpg,cat,0
data/processed/64x64/cat/cat_01658.jpg,cat,0
data/processed/64x64/cat/cat_01661.jpg,cat,0
data/processed/64x64/cat/cat_01663.jpg,cat,0
data/processed/64x64/dog/dog_00004.jpg,dog,0
data/processed/64x64/dog/dog_00006.jpg,dog,0
data/processed/64x64/dog/dog_00017.jpg,dog,0
data/processed/64x64/dog/dog_00020.jpg,dog,0
data/processed/64x64/dog/dog_00027.jpg,dog,0
data/processed/64x64/dog/dog_00032.jpg,dog,0
data/processed/64x64/dog/dog_00036.jpg,dog,0
data/processed/64x64/dog/dog_00038.jpg,dog,0
data/processed/64x64/dog/dog_00044.jpg,dog,0
data/processed/64x64/dog/dog_00045.jpg,dog,0
data/processed/64x64/dog/dog_00047.jpg,dog,0
data/processed/64x64/dog/dog_00059.jpg,dog,0
data/processed/64x64/dog/dog_00060.jpg,dog,0
data/processed/64x64/dog/dog_00066.jpg,dog,0
data/processed/64x64/dog/dog_00067.jpg,dog,0
data/processed/64x64/dog/dog_00071.jpg,dog,0
data/processed/64x64/dog/dog_00072.jpg,dog,0
data/processed/64x64/dog/dog_00077.jpg,dog,0
data/processed/64x64/dog/dog_00082.jpg,dog,0
data/processed/64x64/dog/dog_00083.jpg,dog,0
data/processed/64x64/dog/dog_00088.jpg,dog,0
data/processed/64x64/dog/dog_00089.jpg,dog,0
data/processed/64x64/dog/dog_00094.jpg,dog,0
data/processed/64x64/dog/dog_00098.jpg,dog,0
data/processed/64x64/dog/dog_00103.jpg,dog,0
data/processed/64x64/dog/dog_00113.jpg,dog,0
data/processed/64x64/dog/dog_00114.jpg,dog,0
data/processed/64x64/dog/dog_00117.jpg,dog,0
data/processed/64x64/dog/dog_00119.jpg,dog,0
data/processed/64x64/dog/dog_00121.jpg,dog,0
data/processed/64x64/dog/dog_00126.jpg,dog,0
data/processed/64x64/dog/dog_00136.jpg,dog,0
data/processed/64x64/dog/dog_00147.jpg,dog,0
data/processed/64x64/dog/dog_00148.jpg,dog,0
data/processed/64x64/dog/dog_00151.jpg,dog,0
data/processed/64x64/dog/dog_00156.jpg,dog,0
data/processed/64x64/dog/dog_00169.jpg,dog,0
data/processed/64x64/dog/dog_00171.jpg,dog,0
data/processed/64x64/dog/dog_00176.jpg,dog,0
data/processed/64x64/dog/dog_00178.jpg,dog,0
data/processed/64x64/dog/dog_00187.jpg,dog,0
data/processed/64x64/dog/dog_00203.jpg,dog,0
data/processed/64x64/dog/dog_00204.jpg,dog,0
data/processed/64x64/dog/dog_00213.jpg,dog,0
data/processed/64x64/dog/dog_00214.jpg,dog,0
data/processed/64x64/dog/dog_00217.jpg,dog,0
data/processed/64x64/dog/dog_00222.jpg,dog,0
data/processed/64x64/dog/dog_00227.jpg,dog,0
data/processed/64x64/dog/dog_00235.jpg,dog,0
data/processed/64x64/dog/dog_00236.jpg,dog,0
data/processed/64x64/dog/dog_00244.jpg,dog,0
data/processed/64x64/dog/dog_00245.jpg,dog,0
data/processed/64x64/dog/dog_00246.jpg,dog,0
data/processed/64x64/dog/dog_00248.jpg,dog,0
data/processed/64x64/dog/dog_00268.jpg,dog,0
data/processed/64x64/dog/dog_00270.jpg,dog,0
data/processed/64x64/dog/dog_00271.jpg,dog,0
data/processed/64x64/dog/dog_00272.jpg,dog,0
data/processed/64x64/dog/dog_00274.jpg,dog,0
data/processed/64x64/dog/dog_00297.jpg,dog,0
data/processed/64x64/dog/dog_00304.jpg,dog,0
data/processed/64x64/dog/dog_00309.jpg,dog,0
data/processed/64x64/dog/dog_00310.jpg,dog,0
data/processed/64x64/dog/dog_00314.jpg,dog,0
data/processed/64x64/dog/dog_00322.jpg,dog,0
data/processed/64x64/dog/dog_00330.jpg,dog,0
data/processed/64x64/dog/dog_00335.jpg,dog,0
data/processed/64x64/dog/dog_00336.jpg,dog,0
data/processed/64x64/dog/dog_00338.jpg,dog,0
data/processed/64x64/dog/dog_00359.jpg,dog,0
data/processed/64x64/dog/dog_00368.jpg,dog,0
data/processed/64x64/dog/dog_00372.jpg,dog,0
data/processed/64x64/dog/dog_00374.jpg,dog,0
data/processed/64x64/dog/dog_00384.jpg,dog,0
data/processed/64x64/dog/dog_00392.jpg,dog,0
data/processed/64x64/dog/dog_00393.jpg,dog,0
data/processed/64x64/dog/dog_00398.jpg,dog,0
data/processed/64x64/dog/dog_00409.jpg,dog,0
data/processed/64x64/dog/dog_00411.jpg,dog,0
data/processed/64x64/dog/dog_00420.jpg,dog,0
data/processed/64x64/dog/dog_00422.jpg,dog,0
data/processed/64x64/dog/dog_00425.jpg,dog,0
data/processed/64x64/dog/dog_00435.jpg,dog,0
data/processed/64x64/dog/dog_00446.jpg,dog,0
data/processed/64x64/dog/dog_00449.jpg,dog,0
data/processed/64x64/dog/dog_00452.jpg,dog,0
data/processed/64x64/dog/dog_00465.jpg,dog,0
data/processed/64x64/dog/dog_00471.jpg,dog,0
data/processed/64x64/dog/dog_00477.jpg,dog,0
data/processed/64x64/dog/dog_00496.jpg,dog,0
data/processed/64x64/dog/dog_00499.jpg,dog,0
data/processed/64x64/dog/dog_00502.jpg,dog,0
data/processed/64x64/dog/dog_00504.jpg,dog,0
data/processed/64x64/dog/dog_00518.jpg,dog,0
data/processed/64x64/dog/dog_00521.jpg,dog,0
data/processed/64x64/dog/dog_00524.jpg,dog,0
data/processed/64x64/dog/dog_00526.jpg,dog,0
data/processed/64x64/dog/dog_00547.jpg,dog,0
data/processed/64x64/dog/dog_00553.jpg,dog,0
data/processed/64x64/dog/dog_00567.jpg,dog,0
data/processed/64x64/dog/dog_00571.jpg,dog,0
data/processed/64x64/dog/dog_00577.jpg,dog,0
data/processed/64x64/dog/dog_00582.jpg,dog,0
data/processed/64x64/dog/dog_00584.jpg,dog,0
data/processed/64x64/dog/dog_00602.jpg,dog,0
data/processed/64x64/dog/dog_00615.jpg,dog,0
data/processed/64x64/dog/dog_00618.jpg,dog,0
data/processed/64x64/dog/dog_00620.jpg,dog,0
data/processed/64x64/dog/dog_00624.jpg,dog,0
data/processed/64x64/dog/dog_00635.jpg,dog,0
data/processed/64x64/dog/dog_00637.jpg,dog,0
data/processed/64x64/dog/dog_00657.jpg,dog,0
data/processed/64x64/dog/dog_00661.jpg,dog,0
data/processed/64x64/dog/dog_00673.jpg,dog,0
data/processed/64x64/dog/dog_00679.jpg,dog,0
data/processed/64x64/dog/dog_00687.jpg,dog,0
data/processed/64x64/dog/dog_00688.jpg,dog,0
data/processed/64x64/dog/dog_00695.jpg,dog,0
data/processed/64x64/dog/dog_00701.jpg,dog,0
data/processed/64x64/dog/dog_00712.jpg,dog,0
data/processed/64x64/dog/dog_00713.jpg,dog,0
data/processed/64x64/dog/dog_00722.jpg,dog,0
data/processed/64x64/dog/dog_00723.jpg,dog,0
data/processed/64x64/dog/dog_00728.jpg,dog,0
data/processed/64x64/dog/dog_00729.jpg,dog,0
data/processed/64x64/dog/dog_00742.jpg,dog,0
data/processed/64x64/dog/dog_00743.jpg,dog,0
data/processed/64x64/dog/dog_00747.jpg,dog,0
data/processed/64x64/dog/dog_00751.jpg,dog,0
data/processed/64x64/dog/dog_00756.jpg,dog,0
data/processed/64x64/dog/dog_00765.jpg,dog,0
data/processed/64x64/dog/dog_00773.jpg,dog,0
data/processed/64x64/dog/dog_00776.jpg,dog,0
data/processed/64x64/dog/dog_00778.jpg,dog,0
data/processed/64x64/dog/dog_00779.jpg,dog,0
data/processed/64x64/dog/dog_00787.jpg,dog,0
data/processed/64x64/dog/dog_00798.jpg,dog,0
data/processed/64x64/dog/dog_00807.jpg,dog,0
data/processed/64x64/dog/dog_00810.jpg,dog,0
data/processed/64x64/dog/dog_00812.jpg,dog,0
data/processed/64x64/dog/dog_00815.jpg,dog,0
data/processed/64x64/dog/dog_00823.jpg,dog,0
data/processed/64x64/dog/dog_00826.jpg,dog,0
data/processed/64x64/dog/dog_00834.jpg,dog,0
data/processed/64x64/dog/dog_00836.jpg,dog,0
data/processed/64x64/dog/dog_00849.jpg,dog,0
data/processed/64x64/dog/dog_00851.jpg,dog,0
data/processed/64x64/dog/dog_00853.jpg,dog,0
data/processed/64x64/dog/dog_00863.jpg,dog,0
data/processed/64x64/dog/dog_00864.jpg,dog,0
data/processed/64x64/dog/dog_00865.jpg,dog,0
data/processed/64x64/dog/dog_00873.jpg,dog,0
data/processed/64x64/dog/dog_00874.jpg,dog,0
data/processed/64x64/dog/dog_00883.jpg,dog,0
data/processed/64x64/dog/dog_00884.jpg,dog,0
data/processed/64x64/dog/dog_00890.jpg,dog,0
data/processed/64x64/dog/dog_00892.jpg,dog,0
data/processed/64x64/dog/dog_00900.jpg,dog,0
data/processed/64x64/dog/dog_00901.jpg,dog,0
data/processed/64x64/dog/dog_00902.jpg,dog,0
data/processed/64x64/dog/dog_00905.jpg,dog,0
data/processed/64x64/dog/dog_00910.jpg,dog,0
data/processed/64x64/dog/dog_00922.jpg,dog,0
data/processed/64x64/dog/dog_00926.jpg,dog,0
data/processed/64x64/dog/dog_00927.jpg,dog,0
data/processed/64x64/dog/dog_00934.jpg,dog,0
data/processed/64x64/dog/dog_00936.jpg,dog,0
data/processed/64x64/dog/dog_00940.jpg,dog,0
data/processed/64x64/dog/dog_00947.jpg,dog,0
data/processed/64x64/dog/dog_00955.jpg,dog,0
data/processed/64x64/dog/dog_00958.jpg,dog,0
data/processed/64x64/dog/dog_00961.jpg,dog,0
data/processed/64x64/dog/dog_00969.jpg,dog,0
data/processed/64x64/dog/dog_00981.jpg,dog,0
data/processed/64x64/dog/dog_00983.jpg,dog,0
data/processed/64x64/dog/dog_00986.jpg,dog,0
data/processed/64x64/dog/dog_00991.jpg,dog,0
data/processed/64x64/dog/dog_00992.jpg,dog,0
data/processed/64x64/dog/dog_01000.jpg,dog,0
data/processed/64x64/dog/dog_01001.jpg,dog,0
data/processed/64x64/dog/dog_01002.jpg,dog,0
data/processed/64x64/dog/dog_01008.jpg,dog,0
data/processed/64x64/dog/dog_01021.jpg,dog,0
data/processed/64x64/dog/dog_01022.jpg,dog,0
data/processed/64x64/dog/dog_01023.jpg,dog,0
data/processed/64x64/dog/dog_01039.jpg,dog,0
data/processed/64x64/dog/dog_01047.jpg,dog,0
data/processed/64x64/dog/dog_01055.jpg,dog,0
data/processed/64x64/dog/dog_01057.jpg,dog,0
data/processed/64x64/dog/dog_01068.jpg,dog,0
data/processed/64x64/dog/dog_01073.jpg,dog,0
data/processed/64x64/dog/dog_01081.jpg,dog,0
data/processed/64x64/dog/dog_01087.jpg,dog,0
data/processed/64x64/dog/dog_01090.jpg,dog,0
data/processed/64x64/dog/dog_01097.jpg,dog,0
data/processed/64x64/dog/dog_01106.jpg,dog,0
data/processed/64x64/dog/dog_01108.jpg,dog,0
data/processed/64x64/dog/dog_01110.jpg,dog,0
data/processed/64x64/dog/dog_01118.jpg,dog,0
data/processed/64x64/dog/dog_01123.jpg,dog,0
data/processed/64x64/dog/dog_01137.jpg,dog,0
data/processed/64x64/dog/dog_01138.jpg,dog,0
data/processed/64x64/dog/dog_01141.jpg,dog,0
data/processed/64x64/dog/dog_01146.jpg,dog,0
data/processed/64x64/dog/dog_01147.jpg,dog,0
data/processed/64x64/dog/dog_01174.jpg,dog,0
data/processed/64x64/dog/dog_01176.jpg,dog,0
data/processed/64x64/dog/dog_01190.jpg,dog,0
data/processed/64x64/dog/dog_01197.jpg,dog,0
data/processed/64x64/dog/dog_01198.jpg,dog,0
data/processed/64x64/dog/dog_01201.jpg,dog,0
data/processed/64x64/dog/dog_01209.jpg,dog,0
data/processed/64x64/dog/dog_01219.jpg,dog,0
data/processed/64x64/dog/dog_01220.jpg,dog,0
data/processed/64x64/dog/dog_01221.jpg,dog,0
data/processed/64x64/dog/dog_01223.jpg,dog,0
data/processed/64x64/dog/dog_01239.jpg,dog,0
data/processed/64x64/dog/dog_01242.jpg,dog,0
data/processed/64x64/dog/dog_01246.jpg,dog,0
data/processed/64x64/dog/dog_01250.jpg,dog,0
data/processed/64x64/dog/dog_01254.jpg,dog,0
data/processed/64x64/dog/dog_01259.jpg,dog,0
data/processed/64x64/dog/dog_01265.jpg,dog,0
data/processed/64x64/dog/dog_01278.jpg,dog,0
data/processed/64x64/dog/dog_01314.jpg,dog,0
data/processed/64x64/dog/dog_01319.jpg,dog,0
data/processed/64x64/dog/dog_01324.jpg,dog,0
data/processed/64x64/dog/dog_01327.jpg,dog,0
data/processed/64x64/dog/dog_01344.jpg,dog,0
data/processed/64x64/dog/dog_01352.jpg,dog,0
data/processed/64x64/dog/dog_01353.jpg,dog,0
data/processed/64x64/dog/dog_01357.jpg,dog,0
data/processed/64x64/dog/dog_01358.jpg,dog,0
data/processed/64x64/dog/dog_01385.jpg,dog,0
